time,ETHUSDT,BTCUSDT,SOMIUSDT,SOLUSDT,DOGEUSDT,BNBUSDT,XRPUSDT,AVNTUSDT,PUMPUSDT,SUIUSDT,AVAXUSDT,WLFIUSDT,PEPEUSDT,TSTUSDT,TRXUSDT,ENAUSDT,WLDUSDT,ZKCUSDT,ADAUSDT,LINEAUSDT,LINKUSDT,PENGUUSDT,LTCUSDT,MITOUSDT,OPENUSDT,AAVEUSDT,WIFUSDT,ARBUSDT,MUBARAKUSDT,UNIUSDT,BONKUSDT,DOTUSDT,RAREUSDT,NEARUSDT,SEIUSDT,XLMUSDT,FILUSDT,IMXUSDT,PROMUSDT,OGUSDT,PAXGUSDT,HOLOUSDT,ETHFIUSDT,HBARUSDT,HIFIUSDT,CRVUSDT,ONDOUSDT,EIGENUSDT,FORMUSDT,CAKEUSDT
2025-09-16 19:50 CT,-0.003614,0.010710,0.092472,0.002929,0.006942,0.041705,0.016705,-0.123140,-0.063363,0.024113,0.019335,0.000000,0.032468,0.741360,-0.008678,-0.001291,0.012667,-0.128451,0.020432,-0.109760,0.001704,0.034969,0.020386,0.120717,0.002673,0.008655,0.090395,0.009984,0.232773,0.021056,0.037639,0.023362,0.158287,0.037193,0.006977,0.020629,0.068220,0.039877,0.198664,0.190905,0.002693,-0.016264,0.041609,0.013795,-0.254248,-0.009604,-0.001664,-0.005205,-0.074185,0.050654
2025-09-16 19:55 CT,-0.003592,0.010216,0.090694,0.002802,0.007054,0.042629,0.016202,-0.120021,-0.062042,0.024284,0.018318,-0.000452,0.030612,0.734449,-0.008389,-0.001004,0.010667,-0.134535,0.020432,-0.109413,0.002556,0.033352,0.019589,0.118725,0.000116,0.007611,0.091525,0.008761,0.231784,0.021056,0.034217,0.021917,0.154562,0.036426,0.005392,0.019572,0.067804,0.041411,0.193572,0.192750,0.002609,-0.018297,0.039528,0.013029,-0.251101,-0.010415,-0.002349,-0.005205,-0.074326,0.048203
2025-09-16 20:00 CT,-0.003938,0.010305,0.082734,0.003778,0.007016,0.042042,0.016504,-0.127684,-0.063483,0.023999,0.015265,0.000905,0.033395,0.864314,-0.008389,-0.001721,0.008667,-0.139042,0.020780,-0.110802,0.001278,0.032955,0.019146,0.114741,-0.004998,0.006668,0.092655,0.008965,0.243323,0.019856,0.035928,0.022399,0.154562,0.034893,0.005392,0.020101,0.068636,0.039877,0.191027,0.194098,0.002343,-0.021601,0.040222,0.014094,-0.256765,-0.009739,-0.002936,-0.005205,-0.069783,0.047794
2025-09-16 20:05 CT,-0.003954,0.010452,0.078753,0.003948,0.005748,0.041531,0.017207,-0.130357,-0.063483,0.024398,0.016282,0.001357,0.032468,0.834849,-0.008100,-0.001004,0.012000,-0.143211,0.020664,-0.110802,0.002556,0.032436,0.019057,0.114741,-0.000581,0.006769,0.087006,0.009984,0.249258,0.019856,0.036784,0.022158,0.156425,0.035276,0.005075,0.020894,0.067388,0.039877,0.187739,0.201617,0.002343,-0.017281,0.039528,0.014477,-0.263688,-0.009198,-0.002446,-0.003904,-0.068987,0.050245
2025-09-16 20:10 CT,-0.003698,0.010797,0.077399,0.004500,0.005673,0.041564,0.017642,-0.124744,-0.059522,0.024740,0.017639,0.002714,0.032468,0.850855,-0.008100,0.001291,0.015333,-0.141859,0.021477,-0.109760,0.002556,0.033291,0.019589,0.110757,0.005346,0.009127,0.083616,0.011002,0.242994,0.020620,0.036356,0.022399,0.156425,0.037193,0.006660,0.020365,0.067804,0.041411,0.197073,0.206512,0.002341,-0.014485,0.040915,0.014221,-0.244808,-0.007575,-0.000489,-0.002602,-0.067019,0.055556
2025-09-16 20:15 CT,-0.003049,0.011655,0.071217,0.005434,0.009069,0.042368,0.019316,-0.127684,-0.059042,0.024711,0.020692,0.005427,0.034323,0.917061,-0.008100,0.002294,0.019333,-0.138254,0.023102,-0.113581,0.003835,0.032345,0.021450,0.098008,0.004881,0.010811,0.084746,0.012225,0.267062,0.021165,0.037639,0.023603,0.156425,0.037577,0.006977,0.023539,0.068220,0.044479,0.205452,0.197574,0.002230,-0.012198,0.042302,0.015115,-0.238515,-0.006222,0.001076,-0.001301,-0.067628,0.053922
2025-09-16 20:20 CT,-0.003111,0.011144,0.066559,0.004500,0.006382,0.041390,0.018881,-0.122160,-0.055922,0.024483,0.020353,0.004975,0.031540,0.969080,-0.008389,-0.000430,0.014667,-0.135099,0.022870,-0.114623,0.002983,0.031704,0.019943,0.092430,0.002441,0.009632,0.083616,0.010595,0.275305,0.019965,0.036356,0.022399,0.156425,0.035660,0.005709,0.023803,0.065308,0.046012,0.204179,0.191544,0.002067,-0.013215,0.040222,0.013923,-0.237256,-0.006898,0.000587,-0.002602,-0.069642,0.055556
2025-09-16 20:25 CT,-0.002742,0.011603,0.066136,0.005009,0.006979,0.041640,0.019349,-0.121180,-0.054602,0.024853,0.021370,0.004975,0.031540,0.896690,-0.007810,-0.000287,0.012000,-0.129803,0.022870,-0.115318,0.002556,0.031612,0.020475,0.092829,0.004300,0.010238,0.087006,0.010595,0.257501,0.019638,0.035928,0.021917,0.160149,0.035276,0.005075,0.023010,0.064892,0.046012,0.206619,0.193459,0.001417,-0.015756,0.040222,0.012816,-0.230963,-0.006898,-0.000098,-0.004554,-0.069502,0.055556
2025-09-16 20:30 CT,-0.005404,0.010468,0.056228,0.002207,0.002650,0.040195,0.017374,-0.126615,-0.054122,0.020982,0.017639,-0.001357,0.026902,0.821390,-0.009257,-0.008603,0.006000,-0.132394,0.019039,-0.121917,-0.001704,0.026517,0.018614,0.083267,-0.002441,0.006365,0.080226,0.005501,0.232773,0.016365,0.031651,0.018064,0.150838,0.031442,0.000634,0.019307,0.057404,0.044479,0.203012,0.187145,0.000301,-0.020076,0.031900,0.009410,-0.244808,-0.011227,-0.004599,-0.010410,-0.069549,0.051879
2025-09-16 20:35 CT,-0.004689,0.011091,0.058853,0.002929,0.003508,0.040673,0.017776,-0.123853,-0.050882,0.021494,0.017639,0.001357,0.028757,0.837395,-0.009257,-0.007600,0.008000,-0.132282,0.019387,-0.119139,-0.000852,0.027249,0.019323,0.080876,-0.002208,0.006971,0.079096,0.006112,0.228157,0.017347,0.032079,0.019027,0.139665,0.031825,0.001269,0.018778,0.057404,0.044479,0.214998,0.184662,0.000341,-0.020076,0.032594,0.009112,-0.252360,-0.009604,-0.003621,-0.010410,-0.068143,0.052288
2025-09-16 20:40 CT,-0.004996,0.010988,0.063426,0.002589,0.002799,0.039522,0.016805,-0.122338,-0.040322,0.021238,0.017978,0.003618,0.027829,0.862132,-0.009257,-0.006739,0.007333,-0.128789,0.018807,-0.118097,-0.001704,0.027951,0.018968,0.086853,-0.001860,0.006938,0.077966,0.007742,0.226179,0.018110,0.033362,0.018545,0.137803,0.031825,0.000951,0.017191,0.057820,0.044479,0.218604,0.185939,-0.000282,-0.018043,0.033981,0.008558,-0.242920,-0.009063,-0.003425,-0.009109,-0.066083,0.051062
2025-09-16 20:45 CT,-0.005168,0.010788,0.054281,0.002589,0.002351,0.039761,0.016504,-0.122962,-0.037562,0.020526,0.020014,0.001809,0.029685,0.917061,-0.010124,-0.007169,0.005333,-0.130930,0.018110,-0.120528,-0.002130,0.027096,0.019589,0.078486,-0.003487,0.006904,0.076836,0.007539,0.241675,0.018110,0.032934,0.018064,0.139665,0.032209,0.000634,0.017191,0.057404,0.047546,0.219983,0.186507,-0.000238,-0.020839,0.036061,0.008175,-0.250472,-0.009468,-0.004306,-0.005205,-0.069408,0.060458
2025-09-16 20:50 CT,-0.004914,0.010746,0.045813,0.001953,0.000970,0.039424,0.016504,-0.124298,-0.042842,0.020640,0.018318,-0.001357,0.027829,0.874136,-0.010414,-0.005736,0.006000,-0.133521,0.017762,-0.121570,-0.002130,0.025113,0.020121,0.068526,-0.004533,0.006635,0.073446,0.007946,0.245302,0.017674,0.032079,0.018304,0.145251,0.031058,0.000951,0.017985,0.058236,0.047546,0.205558,0.184520,0.000016,-0.024905,0.034674,0.008090,-0.256765,-0.010415,-0.004991,-0.007807,-0.072265,0.056781
2025-09-16 20:55 CT,-0.003512,0.011102,0.050893,0.003056,0.002799,0.039478,0.017642,-0.139089,-0.041642,0.023003,0.019674,0.000452,0.030612,0.880320,-0.010124,-0.003298,0.007333,-0.137127,0.019039,-0.121570,0.000000,0.028317,0.021273,0.071315,-0.003022,0.008723,0.076836,0.010799,0.246950,0.018983,0.035500,0.020231,0.145251,0.032209,0.002537,0.019307,0.059484,0.049080,0.207467,0.186223,-0.000041,-0.025159,0.038141,0.008516,-0.259283,-0.007710,-0.003327,-0.005856,-0.071562,0.055556
2025-09-16 21:00 CT,-0.004345,0.010418,0.052418,0.002080,0.000112,0.039391,0.017073,-0.147020,-0.045602,0.021693,0.019674,-0.003166,0.025046,0.888687,-0.010124,-0.005305,0.006667,-0.143324,0.016949,-0.124001,-0.002130,0.025723,0.020475,0.069323,-0.004068,0.006534,0.076836,0.008354,0.268381,0.018329,0.032506,0.019027,0.143389,0.031825,0.000000,0.018249,0.060732,0.050613,0.216377,0.191898,0.000030,-0.052859,0.036061,0.006940,-0.247955,-0.008657,-0.005480,-0.008458,-0.070392,0.049837
2025-09-16 21:05 CT,-0.004833,0.010198,0.037006,0.002165,-0.000597,0.039109,0.016303,-0.165286,-0.036361,0.021238,0.020014,-0.003166,0.025046,0.899236,-0.010703,-0.005592,0.007333,-0.143324,0.016485,-0.125043,-0.002130,0.024503,0.020564,0.062151,-0.009763,0.006331,0.074576,0.008150,0.269700,0.018110,0.031651,0.018304,0.137803,0.030675,-0.000634,0.017456,0.059484,0.049080,0.203331,0.193104,-0.000276,-0.045743,0.034674,0.006131,-0.254248,-0.011092,-0.006556,-0.009109,-0.075215,0.051879
2025-09-16 21:10 CT,-0.003786,0.011030,0.039461,0.003821,0.001568,0.039478,0.016303,-0.158157,-0.030721,0.024711,0.021031,-0.003618,0.027829,0.983267,-0.010124,-0.008460,0.006000,-0.142197,0.017878,-0.124696,-0.000852,0.027096,0.022336,0.058167,-0.005695,0.007409,0.076836,0.009169,0.264754,0.019638,0.032079,0.020231,0.143389,0.035276,0.000951,0.018249,0.061564,0.052147,0.207149,0.193956,0.000046,-0.047522,0.035368,0.007451,-0.264947,-0.008792,-0.005089,-0.008458,-0.074185,0.051879
2025-09-16 21:15 CT,-0.003351,0.011603,0.035735,0.004287,0.001456,0.040619,0.017006,-0.161721,-0.037321,0.022804,0.017978,-0.003618,0.026902,1.221171,-0.009835,-0.007743,0.005333,-0.151887,0.017530,-0.122265,-0.001278,0.026913,0.021361,0.053386,-0.013482,0.006567,0.077966,0.008150,0.314540,0.017783,0.032079,0.020472,0.150838,0.036426,0.001269,0.017985,0.059068,0.052147,0.205134,0.189841,-0.000100,-0.053113,0.036755,0.007579,-0.264947,-0.009198,-0.006361,-0.007807,-0.076152,0.055556
2025-09-16 21:20 CT,-0.003468,0.011495,0.034973,0.003141,0.001232,0.041325,0.016269,-0.163771,-0.028561,0.023715,0.017978,-0.000905,0.029685,1.564569,-0.009835,-0.007886,0.007333,-0.152901,0.017646,-0.121917,-0.000852,0.027401,0.020386,0.052590,-0.010576,0.006432,0.079096,0.009780,0.376525,0.018438,0.032506,0.021435,0.156425,0.041028,0.002537,0.017720,0.059068,0.052147,0.209058,0.186152,-0.000455,-0.048539,0.036755,0.008558,-0.270610,-0.008657,-0.005089,-0.005856,-0.076152,0.062092
2025-09-16 21:25 CT,-0.002890,0.012033,0.040139,0.004160,0.002613,0.041694,0.015064,-0.151742,-0.028921,0.025907,0.017978,0.000452,0.030612,1.521280,-0.009835,-0.006166,0.008667,-0.147380,0.019619,-0.119486,-0.000852,0.030026,0.021184,0.063347,-0.005811,0.008318,0.081356,0.011817,0.424332,0.020620,0.035928,0.022881,0.171322,0.044862,0.005075,0.017985,0.061564,0.056748,0.211604,0.185585,-0.000601,-0.044981,0.038141,0.009495,-0.269981,-0.005546,-0.002838,-0.004554,-0.069736,0.067810
2025-09-16 21:30 CT,-0.001223,0.012319,0.045050,0.004457,0.003247,0.042020,0.015734,-0.152009,-0.027241,0.028440,0.017978,-0.001357,0.031540,1.464896,-0.007810,-0.004588,0.008000,-0.148732,0.021244,-0.114970,0.001278,0.033016,0.022691,0.074502,0.001860,0.008723,0.079096,0.013040,0.352127,0.020074,0.034217,0.022399,0.156425,0.042561,0.005392,0.018514,0.060316,0.059816,0.216165,0.184733,-0.000664,-0.040915,0.042302,0.010006,-0.256765,-0.004869,-0.001957,-0.001952,-0.059620,0.077206
2025-09-16 21:35 CT,0.001570,0.012906,0.060124,0.006537,0.005561,0.042694,0.015935,-0.149960,-0.018241,0.030120,0.020692,0.002714,0.036178,1.592943,-0.006942,-0.001721,0.012000,-0.148958,0.023334,-0.109413,0.003835,0.036037,0.023843,0.088446,0.009763,0.010743,0.083616,0.016707,0.367293,0.023456,0.037639,0.023603,0.158287,0.042945,0.008880,0.019836,0.061980,0.064417,0.220938,0.183882,-0.000764,-0.032529,0.049237,0.012050,-0.229704,-0.001353,0.001370,0.006506,-0.061353,0.086601
2025-09-16 21:40 CT,0.001784,0.013060,0.054873,0.007004,0.006905,0.044856,0.017642,-0.145950,-0.018001,0.031914,0.020692,0.004975,0.036178,1.507821,-0.006942,-0.000143,0.007333,-0.146704,0.023450,-0.104203,0.003835,0.034267,0.024286,0.086056,0.004533,0.011619,0.082486,0.016096,0.365645,0.023129,0.037639,0.024566,0.156425,0.043712,0.009515,0.021687,0.063644,0.065951,0.206513,0.187003,-0.000060,-0.034816,0.047157,0.013029,-0.152297,-0.002705,0.002349,0.005856,-0.061821,0.091095
2025-09-16 21:45 CT,0.003236,0.013122,0.050639,0.007174,0.004553,0.044551,0.018311,-0.141317,-0.020761,0.034732,0.021031,0.008593,0.034323,1.453619,-0.006942,0.000860,0.009333,-0.137127,0.023915,-0.102813,0.005539,0.034877,0.025616,0.097610,0.002325,0.011585,0.084746,0.018134,0.360040,0.024656,0.038922,0.025048,0.158287,0.045245,0.010466,0.022745,0.061980,0.069018,0.209270,0.188351,0.000661,-0.004828,0.049931,0.014264,-0.168030,0.000000,0.002838,0.010410,-0.059479,0.093954
2025-09-16 21:50 CT,0.001620,0.012117,0.047337,0.006750,0.004815,0.042390,0.017776,-0.137931,-0.015241,0.032882,0.022049,0.009950,0.033395,1.507821,-0.007232,-0.000860,0.008000,-0.134423,0.023218,-0.109413,0.002983,0.031033,0.025793,0.104781,0.000465,0.009767,0.081356,0.016096,0.357402,0.022583,0.036356,0.024326,0.156425,0.045629,0.008880,0.020629,0.061148,0.067485,0.215634,0.187784,0.000721,-0.000762,0.046463,0.012774,-0.173065,-0.002705,0.001174,0.005205,-0.062711,0.097222
2025-09-16 21:55 CT,0.000252,0.011312,0.040139,0.003226,0.001754,0.042802,0.016805,-0.148089,-0.024121,0.032483,0.018996,0.004071,0.032468,1.478720,-0.007810,-0.003155,0.005333,-0.141972,0.020432,-0.112886,0.000426,0.026913,0.024552,0.093625,-0.007090,0.006736,0.076836,0.014059,0.442466,0.021492,0.035073,0.022640,0.145251,0.044479,0.006660,0.018778,0.060732,0.065951,0.212983,0.186294,0.000322,-0.006861,0.041609,0.011241,-0.200755,-0.006087,-0.000979,0.002602,-0.057981,0.111111
2025-09-16 22:00 CT,-0.000373,0.011151,0.039292,0.002165,0.001568,0.042281,0.015767,-0.149158,-0.030241,0.031657,0.020692,0.002261,0.033395,1.300473,-0.007810,-0.001291,0.004667,-0.141746,0.019039,-0.116360,0.000000,0.028164,0.025705,0.091235,-0.009647,0.006971,0.077966,0.013040,0.403231,0.021056,0.034217,0.022158,0.152700,0.044479,0.006977,0.017191,0.062396,0.069018,0.222104,0.188209,0.000184,-0.010165,0.043689,0.009623,,-0.006222,-0.002349,0.004554,-0.058870,0.115605
2025-09-16 22:05 CT,-0.000870,0.011139,0.046490,0.002250,0.002314,0.042813,0.015600,-0.140693,-0.029641,0.031287,0.019674,0.001809,0.037106,1.263368,-0.007521,-0.003728,0.003333,-0.142535,0.020432,-0.109066,-0.000426,0.028317,0.024907,0.093227,-0.001511,0.006635,0.075706,0.013040,0.388394,0.020838,0.034645,0.023121,0.150838,0.045245,0.007612,0.016398,0.062396,0.072086,0.221362,0.193175,-0.000504,-0.010673,0.042996,0.009836,,-0.005546,-0.003229,0.005856,-0.060603,0.101307
2025-09-16 22:10 CT,-0.000733,0.011452,0.052418,0.002802,0.003546,0.042694,0.014897,-0.148712,-0.035041,0.031544,0.019674,0.002714,0.036178,1.301200,-0.008100,-0.004302,0.003333,-0.149634,0.021244,-0.108371,0.000426,0.030178,0.024907,0.090040,0.002092,0.006365,0.076836,0.013855,0.388724,0.021602,0.035073,0.023844,0.152700,0.043712,0.007929,0.016398,0.064892,0.073620,0.217862,0.190905,-0.000163,-0.013215,0.042996,0.010858,,-0.005681,-0.002838,0.009759,-0.064022,0.098856
2025-09-16 22:15 CT,-0.000894,0.011163,0.054111,0.002717,0.004329,0.043824,0.014830,-0.146485,-0.031441,0.031344,0.019335,0.003618,0.034323,1.305929,-0.008100,-0.001004,0.004000,-0.147155,0.022057,-0.104203,0.002130,0.031948,0.024464,0.097610,0.006857,0.005961,0.077966,0.014262,0.373228,0.020947,0.037211,0.022640,0.152700,0.044479,0.007929,0.016398,0.066556,0.081288,0.224544,0.192537,-0.000333,-0.007878,0.045770,0.011922,,-0.005816,-0.001370,0.013663,-0.063882,0.100490
2025-09-16 22:20 CT,-0.001201,0.010629,0.055890,0.001953,0.003732,0.043878,0.014428,-0.153346,-0.031321,0.030974,0.018996,0.004523,0.035250,1.296108,-0.008678,-0.000574,0.004000,-0.144451,0.022057,-0.110802,0.001704,0.032741,0.022514,0.096414,0.004649,0.006096,0.076836,0.013447,0.387405,0.021492,0.036784,0.022640,0.162011,0.042945,0.005709,0.016398,0.067804,0.084356,0.220301,0.197290,0.000016,-0.004320,0.037448,0.011667,,-0.006357,-0.001174,0.009759,-0.057138,0.099673
2025-09-16 22:25 CT,-0.002170,0.009841,0.049200,0.001783,0.003881,0.043237,0.014730,-0.150049,-0.031681,0.030832,0.019335,0.005880,0.035250,1.289924,-0.008967,-0.000860,0.003333,-0.148732,0.022173,-0.108024,0.000852,0.033413,0.022159,0.096414,0.003952,0.005624,0.075706,0.011817,0.402901,0.019529,0.037211,0.022399,0.156425,0.042945,0.005709,0.016133,0.066140,0.081288,0.227408,0.194452,-0.000290,-0.002541,0.036061,0.012220,,-0.006087,-0.002642,0.011061,-0.058168,0.100490
